Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,,전날 종가와 오늘 시가의 오차
2023-02-09,323.71,325.8,322.83,324.9,131429938,-0.0022,0,-0.73,6.93E+12,1.71E+15,-0.002241808,0.176709445,59.59697633,323.154,319.0535,312.1888333,329.9757072,308.1312928,1.21,1.6
2023-02-10,323.3,324.18,321.62,323.69,125805632,-0.0037,0,-1.21,6.35E+12,1.70E+15,-0.003724223,0.033686804,57.92231525,322.72,319.719,312.2118333,330.0522742,309.3857258,1.94,1.03
2023-02-13,322.66,323.04,319.78,321.75,121921807,-0.006,0,-1.94,5.64E+12,1.69E+15,-0.005993389,-0.219132863,55.24207499,323.304,320.2715,312.2083333,329.7642367,310.7787633,1.72,2.75
2023-02-14,324.5,325.8,322.83,323.47,103203572,0.0053,1,1.72,5.26E+12,1.70E+15,0.005345765,-0.293445856,57.13587109,323.888,320.7565,312.3203333,329.8539354,311.6590646,5.48,0.96
2023-02-15,324.43,324.54,317.41,317.99,136826891,-0.0169,0,-5.48,6.98E+12,1.68E+15,-0.016941293,-0.710797072,49.89257867,322.36,320.854,312.3348333,329.7874728,311.9205272,6.11,2.01
2023-02-16,320,324.35,319.63,324.1,133653388,0.0192,1,6.11,6.87E+12,1.71E+15,0.019214441,-0.580012986,56.51228984,322.2,321.3715,312.492,329.7827812,312.9602188,3.32,3.95
2023-02-17,320.15,323.67,320.01,320.78,119733349,-0.0102,0,-3.32,5.82E+12,1.69E+15,-0.010243752,-0.713002832,52.45699918,321.618,321.815,312.638,329.0350319,314.5949681,1.01,0.29
2023-02-20,321.07,322.97,318.15,321.79,113034378,0.0031,1,1.01,5.64E+12,1.69E+15,0.003148575,-0.72639396,53.54904707,321.626,322.214,312.766,328.4330173,315.9949827,0.23,0.37
2023-02-21,322.16,322.88,320.02,321.56,117781252,-0.0007,0,-0.23,5.20E+12,1.70E+15,-0.000714752,-0.741599246,53.24909046,321.244,322.513,312.837,327.9537834,317.0722166,5.62,3.62
2023-02-22,317.94,318.74,315.83,315.94,131261010,-0.0175,0,-5.62,5.93E+12,1.67E+15,-0.017477298,-1.09943148,46.40844797,320.834,322.272,312.8348333,328.3872321,316.1567679,3.5,1.83
2023-02-23,317.77,321.13,317.09,319.44,144600247,0.0111,1,3.5,5.66E+12,1.68E+15,0.011078053,-1.068734569,50.65957424,319.902,321.9655,312.9553333,328.002799,315.928201,2.5,0.45
2023-02-24,319.89,321.27,316.8,316.94,120132137,-0.0078,0,-2.5,5.06E+12,1.67E+15,-0.007826196,-1.17659442,47.74615666,319.134,321.4135,312.978,327.1621043,315.6648957,3,2.65
2023-02-27,314.29,314.43,311.63,313.94,109326079,-0.0095,0,-3,4.84E+12,1.66E+15,-0.009465514,-1.394871909,44.4431322,317.564,320.977,312.8603333,327.5450442,314.4089558,0.86,1.81
2023-02-28,315.75,317.69,314.13,314.8,131219879,0.0027,1,0.86,6.53E+12,1.66E+15,0.002739377,-1.42139919,45.60483634,316.212,320.854,312.74,327.7783437,313.9296563,1.46,0.5
2023-03-02,315.3,318.88,314.4,316.26,134687411,0.0046,1,1.46,6.59E+12,1.67E+15,0.004637865,-1.284820297,47.60775753,316.276,320.6075,312.7606667,327.8117956,313.4032044,0.1,1.43
2023-03-03,317.69,318.3,315.3,316.36,113903621,0.0003,1,0.1,5.64E+12,1.67E+15,0.000316196,-1.137032963,47.74967126,315.66,320.229,312.8015,327.4904927,312.9675073,4.58,2.86
2023-03-06,319.22,321.29,317.87,320.94,126067650,0.0145,1,4.58,6.95E+12,1.70E+15,0.014477178,-0.701472989,53.90762834,316.46,319.983,312.9815,326.7834915,313.1825085,1.14,0.9
2023-03-07,320.04,321.92,319.64,319.8,132305543,-0.0036,0,-1.14,7.57E+12,1.70E+15,-0.003552066,-0.471813712,52.25675363,317.632,320.0315,313.1736667,326.8122146,313.2507854,4.42,3.66
2023-03-08,316.14,316.88,314.77,315.38,143256632,-0.0138,0,-4.42,7.43E+12,1.67E+15,-0.013821138,-0.591494699,46.33228133,317.748,319.773,313.2926667,326.8429593,312.7030407,1.34,1.19
2023-03-09,316.57,317.19,313.59,314.04,166456519,-0.0042,0,-1.34,7.83E+12,1.66E+15,-0.004248843,-0.725954981,44.67851851,317.304,319.1935,313.3328333,326.1471761,312.2398239,3.39,3.89
2023-03-10,310.15,311.55,309.12,310.65,121792716,-0.0108,0,-3.39,5.78E+12,1.65E+15,-0.010794803,-0.99180162,40.71880184,316.162,318.481,313.3496667,325.8572074,311.1047926,2.56,1.12
2023-03-13,311.77,313.69,308.03,313.21,125377574,0.0082,1,2.56,5.89E+12,1.66E+15,0.008240785,-0.944086947,44.70429183,314.616,317.957,313.4105,325.2672725,310.6467275,7.63,3.03
2023-03-14,310.18,310.35,305.45,305.58,129872521,-0.0244,0,-7.63,5.74E+12,1.62E+15,-0.024360653,-1.350489629,36.76970748,311.772,317.1485,313.283,326.0133774,308.2836226,3.52,4.17
2023-03-15,309.75,311.42,307.81,309.1,112057164,0.0115,1,3.52,5.48E+12,1.64E+15,0.011519078,-1.305574981,41.89361875,310.516,316.43,313.3058333,325.4568754,307.4031246,0.71,3.23
2023-03-16,305.87,309.27,304.63,308.39,111884405,-0.0023,0,-0.71,6.17E+12,1.64E+15,-0.002296991,-1.247110922,41.16893846,309.386,315.95,313.321,325.593883,306.306117,3.68,3.81
2023-03-17,312.2,312.68,309.8,312.07,126075336,0.0119,1,3.68,6.71E+12,1.65E+15,0.011932942,-0.900217175,46.34916997,309.67,315.3485,313.4093333,324.3642446,306.3327554,2.58,0.48
2023-03-20,311.59,313.44,309.39,309.49,89484091,-0.0083,0,-2.58,4.32E+12,1.64E+15,-0.008267376,-0.78817283,43.45990216,308.926,314.784,313.5,323.7825097,305.7854903,0.87,2.37
2023-03-21,311.86,312.05,309.64,310.36,84166007,0.0028,1,0.87,4.12E+12,1.65E+15,0.002811076,-0.607233744,44.7115002,309.882,314.2125,313.6188333,322.8011131,305.6238869,3.75,2.97
2023-03-22,313.33,314.26,311.94,314.11,93689456,0.0121,1,3.75,5.07E+12,1.67E+15,0.012082743,-0.207419015,49.86331919,310.884,313.84,313.7293333,321.7402658,305.9397342,1.64,2.6
2023-03-23,311.51,315.75,311.41,315.75,111562635,0.0052,1,1.64,5.90E+12,1.67E+15,0.005221101,0.174441257,51.97110115,312.356,313.8305,313.9573333,321.7210931,305.9399069,1.45,0.58
2023-03-24,315.17,315.86,312.49,314.3,110748782,-0.0046,0,-1.45,5.88E+12,1.66E+15,-0.004592241,0.32743611,49.97080062,312.802,313.5735,314.1578333,321.0399617,306.1070383,1.45,0.53
2023-03-27,314.83,314.84,311.24,312.85,100986815,-0.0046,0,-1.45,5.42E+12,1.66E+15,-0.004613427,0.328216014,47.98197752,313.474,313.369,314.3016667,320.6778163,306.0601837,3.51,1.3
2023-03-28,314.15,316.36,313.49,316.36,120382700,0.0112,1,3.51,5.39E+12,1.68E+15,0.011219434,0.549337197,52.87171234,314.674,313.49,314.6228333,320.9118758,306.0681242,0.65,0.68
2023-03-29,315.68,317.03,314.94,317.01,152849174,0.0021,1,0.65,5.90E+12,1.68E+15,0.002054621,0.713201916,53.73894951,315.254,313.6005,315.0546667,321.1616017,306.0393983,1.04,1.5
2023-03-30,318.51,319.48,316.78,318.05,187349495,0.0033,1,1.04,7.71E+12,1.69E+15,0.003280654,0.855852692,55.16068835,315.714,313.69,315.5256667,321.4154929,305.9645071,3.98,1.55
2023-03-31,319.6,322.54,319.17,322.03,194244791,0.0125,1,3.98,9.77E+12,1.71E+15,0.012513756,1.163402261,60.20155135,317.26,313.9735,316.0665,322.4497663,305.4972337,1.65,1.15
2023-04-03,323.18,323.21,319.73,320.38,137960709,-0.0051,0,-1.65,7.28E+12,1.70E+15,-0.005123746,1.196239864,57.3243475,318.766,313.9455,316.4731667,322.3327629,305.5582371,1.37,0.59
2023-04-04,320.97,322.85,320.24,321.75,155302511,0.0043,1,1.37,9.27E+12,1.70E+15,0.004276172,1.245174801,59.07335009,319.844,314.043,316.8711667,322.7398479,305.3461521,1.81,0.29
2023-04-05,322.04,323.96,321.35,323.56,121196254,0.0056,1,1.81,6.69E+12,1.71E+15,0.005625486,1.32687575,61.32834582,321.154,314.452,317.2383333,324.0812878,304.8227122,5.74,1.19
2023-04-06,322.37,322.4,317.78,317.82,145369418,-0.0177,0,-5.74,7.95E+12,1.69E+15,-0.017740141,0.939983324,51.61566616,321.108,314.641,317.3738333,324.3783013,304.9036987,5.54,3.47
2023-04-07,321.29,323.89,320.53,323.36,137010801,0.0174,1,5.54,7.83E+12,1.71E+15,0.01743125,0.997388023,58.45453121,321.374,315.2765,317.6036667,325.5340909,305.0189091,3.02,0.09
2023-04-10,323.27,327.89,323.07,326.38,144407683,0.0093,1,3.02,8.97E+12,1.73E+15,0.009339436,1.167166542,61.63774128,322.574,315.935,317.8703333,327.2171603,304.6528397,4.49,1.62
2023-04-11,328,331.58,326.87,330.87,148445298,0.0138,1,4.49,9.95E+12,1.75E+15,0.01375697,1.48963048,65.8296786,324.398,317.1995,318.2065,329.2018722,305.1971278,1.22,0.01
2023-04-12,330.88,332.8,329.77,332.09,252054775,0.0037,1,1.22,1.02E+13,1.76E+15,0.003687249,1.67881166,66.88841715,326.104,318.349,318.5118333,331.3872727,305.3107273,1,2.03
2023-04-13,330.06,333.09,329.63,333.09,172637257,0.003,1,1,8.64E+12,1.76E+15,0.003011232,1.756670361,67.7699243,329.158,319.584,318.796,333.2777481,305.8902519,0.59,2.33
2023-04-14,335.42,335.77,332.49,333.68,298774120,0.0018,1,0.59,9.38E+12,1.77E+15,0.001771293,1.730503758,68.3060407,331.222,320.6645,319.1281667,335.2005317,306.1284683,0.24,0.06
2023-04-17,333.62,334.3,332.18,333.92,244966264,0.0007,1,0.24,9.13E+12,1.77E+15,0.000719252,1.614227456,68.53532008,332.73,321.886,319.495,336.565773,307.206227,0.42,1.01
2023-04-18,334.93,334.97,331.35,333.5,238293765,-0.0013,0,-0.42,9.61E+12,1.77E+15,-0.001257786,1.401768727,67.61350317,333.256,323.043,319.8231667,337.5532861,308.5327139,0.27,0.16
2023-04-19,333.34,334.96,332.96,333.77,167721804,0.0008,1,0.27,7.92E+12,1.77E+15,0.000809595,1.181001427,67.91229454,333.592,324.026,320.1263333,338.6457557,309.4062443,1.11,1.35
2023-04-20,332.42,333.65,331.18,332.66,176356265,-0.0033,0,-1.11,7.76E+12,1.76E+15,-0.003325643,0.875839346,65.24721634,333.506,324.8715,320.3246667,339.4347596,310.3082404,1.72,0.58
2023-04-21,332.08,332.49,329.56,330.94,146584565,-0.0052,0,-1.72,7.68E+12,1.75E+15,-0.005170444,0.492852361,61.237019,332.958,325.7035,320.4141667,339.6438605,311.7631395,2.24,0.95
2023-04-24,329.99,330.35,328.06,328.7,133289353,-0.0068,0,-2.24,7.14E+12,1.74E+15,-0.006768599,0.04685455,56.3772884,331.914,326.496,320.4261667,339.1678087,313.8241913,4.22,1
2023-04-25,329.7,329.88,322.47,324.48,163595334,-0.0128,0,-4.22,9.02E+12,1.72E+15,-0.012838455,-0.54172305,48.55891754,330.11,326.902,320.4563333,338.7417865,315.0622135,0.51,0.09
2023-04-26,324.57,325.61,323.3,323.97,142148721,-0.0016,0,-0.51,7.72E+12,1.72E+15,-0.001571746,-0.95081446,47.69801343,328.15,327.25,320.5681667,338.2883477,316.2116523,1.12,0.19
2023-04-27,323.78,325.74,321.18,325.09,147056984,0.0035,1,1.12,7.29E+12,1.72E+15,0.00345711,-1.119772264,49.8027523,326.636,327.602,320.6331667,337.8662401,317.3377599,1.37,2.26
2023-04-28,327.35,328.56,324.77,326.46,156835928,0.0042,1,1.37,8.40E+12,1.73E+15,0.004214218,-1.110855327,52.32980442,325.74,327.8235,320.6753333,337.7839102,317.8630898,2.63,0.53
2023-05-02,326.99,329.49,326.74,329.09,113909989,0.0081,1,2.63,6.30E+12,1.74E+15,0.008056117,-0.907975267,56.82348072,325.818,328.259,320.7291667,337.6233364,318.8946636,2.57,2.1
2023-05-03,326.99,327.93,325.83,326.52,103770971,-0.0078,0,-2.57,5.27E+12,1.73E+15,-0.007809414,-0.92394058,51.69525007,326.226,328.4975,320.8573333,337.4190848,319.5759152,0.35,0.77
2023-05-04,325.75,326.33,324.26,326.17,98920127,-0.0011,0,-0.35,5.46E+12,1.73E+15,-0.00107191,-0.932455944,51.01994607,326.666,328.628,320.951,337.3305412,319.9254588,2.73,2.84
2023-05-08,329.01,330.05,328.2,328.9,98841107,0.0084,1,2.73,6.00E+12,1.74E+15,0.008369868,-0.737171775,55.86311525,327.428,329.182,321.0055,336.3345369,322.0294631,0.68,0.22
2023-05-09,328.68,328.92,326.81,328.22,90984451,-0.0021,0,-0.68,5.56E+12,1.74E+15,-0.002067498,-0.640325195,54.41967998,327.78,329.425,321.0608333,336.0829682,322.7670318,2.18,0.49
2023-05-10,327.73,327.9,324.94,326.04,97556890,-0.0066,0,-2.18,5.63E+12,1.73E+15,-0.006641887,-0.704521312,49.96260914,327.17,329.408,321.1,336.098637,322.717363,0.76,1.14
2023-05-11,327.18,328.43,325.28,325.28,99132850,-0.0023,0,-0.76,5.73E+12,1.72E+15,-0.002331002,-0.774063776,48.47212488,326.922,329.1285,321.1588333,336.0156424,322.2413576,1.67,0.45
2023-05-12,324.83,325.24,322.97,323.61,99540028,-0.0051,0,-1.67,5.12E+12,1.71E+15,-0.005134038,-0.899621522,45.27590268,326.41,328.7045,321.1611667,335.8494492,321.5595508,0.85,0.62
2023-05-15,322.99,324.56,321.61,324.46,89271062,0.0026,1,0.85,4.63E+12,1.71E+15,0.002626618,-0.890835685,47.18483565,325.522,328.273,321.269,335.3484621,321.1975379,0.85,2.55
2023-05-16,327.01,327.72,324.6,325.31,104620587,0.0026,1,0.85,5.27E+12,1.72E+15,0.002619737,-0.796276065,49.0970633,324.94,327.8545,321.2891667,334.5828236,321.1261764,1.3,0.3
2023-05-17,325.61,327.54,324.82,326.61,92270295,0.004,1,1.3,4.62E+12,1.73E+15,0.003996188,-0.62237925,51.96175072,325.054,327.489,321.3863333,333.6280289,321.3499711,3.23,2.46
2023-05-18,329.07,329.87,327.68,329.84,94713526,0.0099,1,3.23,4.92E+12,1.74E+15,0.009889471,-0.283284755,58.24880444,325.966,327.306,321.5205,332.9124905,321.6995095,4.39,2.83
2023-05-19,332.67,334.27,332,334.23,108741473,0.0133,1,4.39,6.01E+12,1.76E+15,0.013309483,0.216250703,64.96091936,328.09,327.329,321.7316667,333.0440954,321.6139046,2.04,0.27
2023-05-22,334.5,337.66,333.43,336.27,111137782,0.0061,1,2.04,5.56E+12,1.77E+15,0.006103581,0.639696586,67.57000135,330.452,327.5095,322.0705,334.0544506,320.9645494,0.82,1.05
2023-05-23,337.32,338.54,336.37,337.09,88884243,0.0024,1,0.82,5.00E+12,1.78E+15,0.002438517,0.913937717,68.58268198,332.808,327.817,322.3646667,335.4630241,320.1709759,0.6,1.73
2023-05-24,335.36,337.32,335.09,336.49,95146291,-0.0018,0,-0.6,4.64E+12,1.78E+15,-0.00177994,0.987579895,66.9356385,334.784,328.2065,322.6905,336.735456,319.677544,1.14,1.23
2023-05-25,337.72,338.2,334.98,335.35,94201019,-0.0034,0,-1.14,5.58E+12,1.77E+15,-0.003387916,0.894917657,63.80052591,335.886,328.75,323.0473333,337.6376364,319.8623636,1.76,1.52
2023-05-26,336.87,338.06,335.89,337.11,106705040,0.0052,1,1.76,5.94E+12,1.77E+15,0.005248248,0.885908069,66.41583368,336.462,329.407,323.4191667,338.716765,320.097235,4.39,3.42
2023-05-30,340.53,341.74,339.73,341.5,130052607,0.013,1,4.39,8.21E+12,1.79E+15,0.013022456,1.09562393,71.87419246,337.508,330.2275,323.8398333,340.6917092,319.7632908,2.38,0.05
2023-05-31,341.55,342.51,339.04,339.12,191231879,-0.007,0,-2.38,1.13E+13,1.78E+15,-0.006969253,0.996896281,65.64507165,337.914,330.8605,324.2191667,341.8547448,319.8662552,1.04,0.76
2023-06-01,338.36,339.61,337.29,338.08,96806263,-0.0031,0,-1.04,5.83E+12,1.78E+15,-0.003066761,0.793261223,63.0726855,338.232,331.31,324.5048333,342.7057238,319.9142762,4.59,2.49
2023-06-02,340.57,342.68,340.12,342.67,97314317,0.0136,1,4.59,6.29E+12,1.80E+15,0.013576668,0.892032564,68.87056635,339.696,332.1175,324.886,344.302548,319.932452,1.24,2.22
2023-06-05,344.89,344.95,343.04,343.91,117539485,0.0036,1,1.24,5.86E+12,1.81E+15,0.003618642,0.959346324,70.23040736,341.056,333.0045,325.3615,345.8911745,320.1178255,0.69,0.85
2023-06-07,344.76,345.63,343.03,343.22,115841143,-0.002,0,-0.69,6.70E+12,1.81E+15,-0.002006339,0.878059747,68.43884602,341.4,333.7205,325.8478333,347.193349,320.247651,0.47,1.06
2023-06-08,342.16,342.75,340.48,342.75,155259133,-0.0014,0,-0.47,8.22E+12,1.81E+15,-0.001369384,0.719933146,67.18168519,342.126,334.447,326.3828333,348.2187727,320.6752273,4.04,1.53
2023-06-09,344.28,347.42,343.34,346.79,139698171,0.0118,1,4.04,7.68E+12,1.83E+15,0.011787017,0.808110754,71.95116655,343.868,335.4845,326.9425,349.686278,321.282722,2.22,0.75
2023-06-12,347.54,348.18,343.7,344.57,115930437,-0.0064,0,-2.22,5.70E+12,1.82E+15,-0.006401569,0.644704229,66.25322252,344.248,336.449,327.5923333,350.364903,322.533097,1.82,2.35
2023-06-13,346.92,347.46,345.38,346.39,119445575,0.0053,1,1.82,6.63E+12,1.83E+15,0.005281946,0.588529635,68.45851204,344.744,337.588,328.2138333,350.8265718,324.3494282,1.74,0.1
2023-06-14,346.49,346.88,343.69,344.65,124557596,-0.005,0,-1.74,7.74E+12,1.82E+15,-0.00502324,0.37397844,64.14288097,345.03,338.5975,328.8181667,350.7090199,326.4859801,1.46,1.28
2023-06-15,345.93,346.58,342.72,343.19,117106186,-0.0042,0,-1.46,6.75E+12,1.81E+15,-0.004236182,0.088423563,60.68593046,345.118,339.4915,329.3368333,350.093323,328.889677,1.98,1.9
2023-06-16,345.09,345.35,343.13,345.17,153589066,0.0058,1,1.98,7.74E+12,1.82E+15,0.005769399,-0.00733456,63.55462398,344.794,340.4195,329.9315,349.4868248,331.3521752,2.04,0.81
2023-06-19,344.36,344.55,341.98,343.13,120263306,-0.0059,0,-2.04,6.96E+12,1.81E+15,-0.005910131,-0.235642248,58.79445692,344.506,341.084,330.4776667,348.7998497,333.3681503,0.55,1.15
2023-06-20,341.98,343.02,341.15,342.58,157399274,-0.0016,0,-0.55,7.24E+12,1.80E+15,-0.001602891,-0.439435773,57.54308786,343.744,341.5015,330.9521667,348.5647323,334.4382677,3.14,1.1
2023-06-21,341.48,342.03,338.98,339.44,126950283,-0.0092,0,-3.14,6.91E+12,1.79E+15,-0.009165742,-0.781467288,50.88444515,342.702,341.66,331.347,348.3804911,334.9395089,1.68,0.92
2023-06-22,338.52,341.56,338.46,341.12,103389274,0.0049,1,1.68,5.78E+12,1.80E+15,0.004949328,-0.882831579,53.95448625,342.288,341.8615,331.794,348.2555543,335.4674457,2.67,0.83
2023-06-23,341.95,342.21,338.21,338.45,100435756,-0.0078,0,-2.67,5.39E+12,1.78E+15,-0.007827158,-1.103631318,48.74015406,340.944,341.9595,332.2206667,348.0752648,335.8437352,1.93,0.07
2023-06-26,338.38,340.78,337.62,340.38,101453098,0.0057,1,1.93,5.65E+12,1.79E+15,0.005702467,-1.091639543,52.32670524,340.394,342.211,332.621,347.5879356,336.8340644,0.06,0.04
2023-06-27,340.42,340.45,338.65,340.32,97622170,-0.0002,0,-0.06,5.70E+12,1.79E+15,-0.000176274,-1.058876269,52.20441674,339.942,342.3715,333.0095,347.3029837,337.4400163,1.91,1.06
2023-06-28,341.38,341.6,337.6,338.41,96687412,-0.0056,0,-1.91,5.86E+12,1.77E+15,-0.005612365,-1.130460612,48.3321511,339.736,342.217,333.3488333,347.4334014,337.0005986,2.02,0.05
2023-06-29,338.46,340.34,336.39,336.39,105438937,-0.006,0,-2.02,5.65E+12,1.77E+15,-0.005969091,-1.268138844,44.56706737,338.79,342.0805,333.5881667,347.7381337,336.4228663,1.56,1.17
2023-06-30,337.56,338.98,335.04,337.95,103950018,0.0046,1,1.56,5.51E+12,1.77E+15,0.004637474,-1.208668544,47.93994838,338.69,342.074,333.881,347.7502713,336.3977287,5.13,2.31
2023-07-03,340.26,343.5,340.07,343.08,98769880,0.0152,1,5.13,5.79E+12,1.80E+15,0.01517976,-0.798163034,57.16920551,339.23,342.0945,334.2365,347.7821831,336.4068169,1.49,0.46
2023-07-04,343.54,343.88,341.42,341.59,103848869,-0.0043,0,-1.49,5.89E+12,1.79E+15,-0.00434301,-0.609808593,54.16562356,339.484,341.9785,334.537,347.607675,336.349325,2.55,0.12
2023-07-05,341.47,342.82,338.93,339.04,130507262,-0.0075,0,-2.55,7.03E+12,1.78E+15,-0.00746509,-0.636824835,49.38373092,339.61,341.7695,334.8906667,347.5081043,336.0308957,2.84,0.85
2023-07-06,338.19,338.88,335.55,336.2,146366854,-0.0084,0,-2.84,7.31E+12,1.77E+15,-0.008376593,-0.814470683,44.65535041,339.572,341.442,335.1046667,347.6479765,335.2360235,4.63,1.41
2023-07-07,334.79,334.79,330.33,331.57,134887011,-0.0138,0,-4.63,7.48E+12,1.75E+15,-0.013771565,-1.189593036,38.22894438,338.296,340.681,335.1911667,347.7498554,333.6121446,0.73,0.25
2023-07-10,331.82,333.6,330.39,330.84,116841484,-0.0022,0,-0.73,6.69E+12,1.74E+15,-0.002201647,-1.41722509,37.31708284,335.848,339.9945,335.1906667,348.0211917,331.9678083,6.18,2.63
2023-07-11,333.47,337.02,332.91,337.02,147277345,0.0187,1,6.18,7.60E+12,1.77E+15,0.018679724,-1.096270035,48.5135252,334.934,339.526,335.2728333,347.0850248,331.9669752,2.44,0.2
2023-07-12,336.82,339.46,336.15,339.46,185295511,0.0072,1,2.44,9.37E+12,1.78E+15,0.007239926,-0.684475643,52.14780801,335.018,339.2665,335.379,346.4511566,332.0818434,1.67,2.14
2023-07-13,341.6,343.01,341.1,341.13,154057328,0.0049,1,1.67,9.01E+12,1.79E+15,0.004919578,-0.284911399,54.51433489,336.004,339.1635,335.5031667,346.1772444,332.1497556,5.8,2.36
2023-07-14,343.49,346.93,342.9,346.93,155034900,0.017,1,5.8,8.93E+12,1.82E+15,0.017002316,0.350257728,61.61456296,339.076,339.2515,335.72,346.6006313,331.9023687,1.18,1.55
2023-07-17,345.38,346.98,344.74,345.75,150885641,-0.0034,0,-1.18,8.06E+12,1.81E+15,-0.003401263,0.653557215,59.57698167,342.058,339.3825,335.9241667,347.0882534,331.6767466,2.37,0.74
2023-07-18,346.49,346.98,342.9,343.38,131142906,-0.0069,0,-2.37,8.78E+12,1.80E+15,-0.006854664,0.655515172,55.59996756,343.33,339.4225,336.0843333,347.2021809,331.6428191,0.27,2.23
2023-07-19,345.61,345.69,341.78,343.11,123777034,-0.0008,0,-0.27,7.91E+12,1.81E+15,-0.000786301,0.601018499,55.14830829,344.06,339.606,336.2585,347.550068,331.661932,1.44,1.74
2023-07-20,341.37,343.29,340.62,341.67,116380034,-0.0042,0,-1.44,6.94E+12,1.80E+15,-0.004196905,0.437957453,52.68993695,344.168,339.6335,336.4373333,347.6021116,331.6648884,0.72,2.48
2023-07-21,339.19,342.39,337.45,342.39,130846247,0.0021,1,0.72,9.89E+12,1.81E+15,0.002107297,0.352246252,53.79891301,343.26,339.8305,336.6655,347.8668586,331.7941414,1.93,0.41
2023-07-24,341.98,345.87,340.67,344.32,151453723,0.0056,1,1.93,1.48E+13,1.82E+15,0.005636847,0.39592609,56.72707053,342.974,340.0275,336.9961667,348.2978419,331.7571581,0.6,1.46
2023-07-25,345.78,346.27,342.93,344.92,200892226,0.0017,1,0.6,1.51E+13,1.83E+15,0.001742565,0.432636068,57.62619199,343.282,340.2575,337.3453333,348.7989961,331.7160039,4.36,0.26
2023-07-26,345.18,345.42,339.53,340.56,296536749,-0.0126,0,-4.36,3.05E+13,1.80E+15,-0.012640612,0.145531396,49.56663096,342.772,340.365,337.6031667,348.8647988,331.8652012,4.2,1.08
2023-07-27,341.64,345.5,340.58,344.76,238862076,0.0123,1,4.2,2.04E+13,1.81E+15,0.012332629,0.216463983,55.95687028,343.39,340.7835,337.9081667,349.2834465,332.2835535,0.73,1.21
2023-07-28,343.55,344.34,341.31,344.03,197315869,-0.0021,0,-0.73,1.39E+13,1.81E+15,-0.002117415,0.192974537,54.66049438,343.718,341.0875,338.1571667,349.5952397,332.5797603,1.59,2.47
2023-07-31,346.5,347.18,344.72,345.62,168147750,0.0046,1,1.59,1.29E+13,1.83E+15,0.00462169,0.259151698,56.99734908,343.978,341.2145,338.4755,349.9111556,332.5178444,5.38,1.73
2023-08-01,347.35,351.23,346.56,351,171252619,0.0156,1,5.38,1.27E+13,1.85E+15,0.015566229,0.619339321,63.79677208,345.194,341.685,338.8893333,351.3736191,331.9963809,7.2,1.9
2023-08-02,349.1,349.74,343.25,343.8,173994097,-0.0205,0,-7.2,1.18E+13,1.81E+15,-0.020512821,0.340687564,51.95672335,345.842,341.923,339.1376667,351.5738136,332.2721864,2.26,1
2023-08-03,344.8,345.05,340.1,341.54,169190939,-0.0066,0,-2.26,1.01E+13,1.81E+15,-0.006573589,-0.009286189,48.88959567,345.198,342.19,339.3596667,351.4814929,332.8985071,0.29,0.06
2023-08-04,341.6,342.72,340.62,341.25,118843923,-0.0008,0,-0.29,7.77E+12,1.80E+15,-0.000849095,-0.259875024,48.49399925,344.642,342.674,339.6131667,350.6121771,334.7358229,1.57,1.65
2023-08-07,339.6,343.18,339.46,339.68,117858472,-0.0046,0,-1.57,9.07E+12,1.79E+15,-0.004600733,-0.516129338,46.30930579,343.454,343.116,339.8531667,349.1174412,337.1145588,1.73,2.44
2023-08-08,342.12,342.62,337.25,337.95,127774416,-0.0051,0,-1.73,8.63E+12,1.78E+15,-0.005093029,-0.771535853,43.95922051,340.844,343.1625,340.0921667,348.9860655,337.3389345,3.66,1.05
2023-08-09,339,342.38,338.45,341.61,115524453,0.0108,1,3.66,7.89E+12,1.81E+15,0.010830004,-0.667286458,49.76716801,340.406,343.27,340.378,348.8921028,337.6478972,1.15,1.92
2023-08-10,339.69,340.46,339.09,340.46,164733982,-0.0034,0,-1.15,8.88E+12,1.80E+15,-0.003366412,-0.648518715,48.08102776,340.19,343.2365,340.6305,348.9168918,337.5561082,1.48,1.42
2023-08-11,341.88,343.03,338.8,338.98,128907642,-0.0043,0,-1.48,7.52E+12,1.79E+15,-0.00434706,-0.703894774,45.92455355,339.736,342.839,340.8366667,348.5425073,337.1354927,2.65,0.4
2023-08-14,338.58,339.52,335.28,336.33,125087415,-0.0078,0,-2.65,7.01E+12,1.78E+15,-0.00781757,-0.875902176,42.26893654,339.066,342.368,340.9448333,348.5664888,336.1695112,5.05,2.64
2023-08-16,333.69,334.17,330.54,331.28,126659888,-0.015,0,-5.05,7.67E+12,1.75E+15,-0.015015015,-1.263160967,36.33349408,337.732,341.763,340.8956667,349.5950549,333.9309451,1.05,1.65
2023-08-17,329.63,330.43,325.74,330.23,117989700,-0.0032,0,-1.05,7.28E+12,1.75E+15,-0.003169524,-1.506884757,35.22591026,335.456,341.119,340.795,350.388373,331.849627,1.81,3.33
2023-08-18,326.9,330.65,326.24,328.42,119156122,-0.0055,0,-1.81,6.56E+12,1.73E+15,-0.005481028,-1.692934116,33.33922728,333.048,340.4565,340.6505,351.2434296,329.6695704,0.42,1.03
