Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans,,
2010-04-14,226.01,228.08,226.01,228.08,109970957,0.0151,1,3.39,4.73947E+12,7.96679E+14,0.015087454,-0.051632115,65.00020103,226.488,223.704,216.864,230.184779,217.223221,229.17,1.09,1.44
2010-04-15,229.52,229.84,227.13,229.17,136429536,0.0048,1,1.09,5.64556E+12,8.00634E+14,0.004779025,0.035846545,66.93582383,226.668,224.2115,216.948,230.7351287,217.6878713,227.69,1.48,0.34
2010-04-16,228.83,229.11,226.21,227.69,93003350,-0.0065,2,-1.48,4.09082E+12,7.95561E+14,-0.006458088,-0.031300383,61.92786032,226.844,224.572,216.9956667,231.0274678,218.1165322,223.65,4.04,3.52
2010-04-19,224.17,225.76,223.04,223.65,89081236,-0.0177,2,-4.04,3.43585E+12,7.81703E+14,-0.017743423,-0.355145561,50.76298184,226.656,224.8285,216.9538333,230.6812405,218.9757595,225.13,1.48,1.33
2010-04-20,224.98,225.69,224.15,225.13,86755985,0.0066,1,1.48,3.63794E+12,7.86969E+14,0.006617483,-0.469824777,54.03250063,226.744,225.0805,217.028,230.5144727,219.6465273,229.09,3.96,1.69
2010-04-21,226.82,229.24,226.72,229.09,110513738,0.0176,1,3.96,4.7212E+12,8.00872E+14,0.017589837,-0.288052513,61.4153615,226.946,225.5305,217.1906667,230.7220565,220.3389435,227.76,1.33,1.49
2010-04-22,227.6,228.02,226.19,227.76,99465035,-0.0058,2,-1.33,4.51654E+12,7.96477E+14,-0.005805579,-0.26693792,58.04350874,226.664,225.865,217.4051667,230.7147031,221.0152969,227.36,0.4,1.23
2010-04-23,228.99,229.08,226.66,227.36,93337337,-0.0018,2,-0.4,4.29344E+12,7.9525E+14,-0.001756235,-0.287668471,57.02940253,226.598,226.1205,217.6441667,230.7130874,221.5279126,229.64,2.28,1.14
2010-04-26,228.5,230.54,228.47,229.64,91555054,0.01,1,2.28,4.03886E+12,8.02904E+14,0.010028149,-0.161853025,61.19153407,227.796,226.5225,217.877,230.8625271,222.1824729,229.28,0.36,0.58
2010-04-27,229.06,230.1,228.16,229.28,97141012,-0.0016,2,-0.36,4.21716E+12,8.01783E+14,-0.001567671,-0.118890576,60.20003235,228.626,226.8625,218.1926667,230.939979,222.785021,226.98,2.3,4.47
2010-04-28,224.81,226.98,224.61,226.98,119430013,-0.01,2,-2.3,5.33036E+12,7.94031E+14,-0.010031403,-0.253646236,54.16185732,228.204,227.1325,218.463,230.4121395,223.8528605,226.11,0.87,0.6
2010-04-29,227.58,227.58,224.98,226.11,122786181,-0.0038,2,-0.87,5.2701E+12,7.92474E+14,-0.003832937,-0.400890679,52.03574197,227.874,227.1645,218.7436667,230.3906833,223.9383167,227.95,1.84,1.83
2010-04-30,227.94,229.14,227.59,227.95,113667616,0.0081,1,1.84,5.55138E+12,7.98813E+14,0.008137632,-0.374384473,55.97218243,227.992,227.2275,219.0118333,230.4633546,223.9916454,225.1,2.85,0.91
2010-05-03,227.04,227.72,223.67,225.1,109194354,-0.0125,2,-2.85,4.58067E+12,7.88992E+14,-0.012502742,-0.538815769,49.23236168,227.084,227.1085,219.2348333,230.4710304,223.7459696,224.76,0.34,1.19
2010-05-04,226.29,227,224.22,224.76,122125587,-0.0015,2,-0.34,4.34911E+12,7.87306E+14,-0.00151044,-0.652892827,48.48233217,226.18,226.971,219.5631667,230.4783973,223.4636027,220.21,4.55,5.2
2010-05-06,219.56,220.76,218.72,220.21,130888822,-0.0202,2,-4.55,5.20155E+12,7.7108E+14,-0.020243816,-0.996613006,39.75409212,224.826,226.616,219.8438333,231.1895081,222.0424919,215.09,5.12,6.88
2010-05-07,213.33,216.59,212.41,215.09,153082293,-0.0233,2,-5.12,6.27731E+12,7.53427E+14,-0.023250534,-1.50035525,32.63438862,222.622,225.957,219.9951667,232.6802763,219.2337237,219.1,4.01,1.77
2010-05-10,216.86,219.53,215.88,219.1,108117427,0.0186,1,4.01,4.42149E+12,7.67895E+14,0.018643359,-1.49191434,41.47496968,220.852,225.5715,220.2145,232.9108577,218.2321423,217.63,1.47,1.84
2010-05-11,220.94,221,216.63,217.63,125763021,-0.0067,2,-1.47,5.248E+12,7.6318E+14,-0.006709265,-1.509209861,39.43205776,219.358,225.2235,220.3461667,233.3353784,217.1116216,216.78,0.85,1.23
2010-05-12,218.86,219.26,215.98,216.78,111637814,-0.0039,2,-0.85,5.01594E+12,7.60101E+14,-0.003905712,-1.498723072,38.25856998,217.762,224.828,220.4801667,233.7374615,215.9185385,220.8,4.02,2.77
2010-05-13,219.55,221.68,219.34,220.8,113397318,0.0185,1,4.02,4.52926E+12,7.74133E+14,0.018544146,-1.157164689,46.38512109,217.88,224.464,220.6646667,233.407063,215.520937,221.08,0.28,1.22
2010-05-14,219.58,221.69,218.45,221.08,131874758,0.0013,1,0.28,5.35973E+12,7.74189E+14,0.001268116,-0.86204275,46.90928226,219.078,224.0595,220.792,232.8449937,215.2740063,215.36,5.72,3.74
2010-05-17,217.34,217.9,214.27,215.36,137856068,-0.0259,2,-5.72,5.77819E+12,7.54092E+14,-0.025872987,-0.992438267,38.60588669,218.33,223.443,220.8388333,232.8326094,214.0533906,214.42,0.94,1.32
2010-05-18,216.68,216.8,212.57,214.42,128232559,-0.0044,2,-0.94,5.50212E+12,7.50613E+14,-0.004364785,-1.075393932,37.43323035,217.688,222.9815,220.9341667,233.1592783,212.8037217,212.43,1.99,3.16
2010-05-19,211.26,212.54,208.83,212.43,124031037,-0.0093,2,-1.99,5.16951E+12,7.43815E+14,-0.009280851,-1.188824052,35.00882797,216.818,222.3465,220.92,233.4513589,211.2416411,208.78,3.65,0.88
2010-05-20,211.55,213.85,207.71,208.78,114720742,-0.0172,2,-3.65,5.09945E+12,7.31373E+14,-0.017182131,-1.418636526,31.03812547,214.414,221.331,220.8421667,233.4515592,209.2104408,210.27,1.49,1.28
2010-05-24,207.5,211.36,207.46,210.27,90578766,0.0071,1,1.49,3.80824E+12,7.36273E+14,0.007136699,-1.378091904,34.31337802,212.252,220.4565,220.8313333,233.1076537,207.8053463,204.83,5.44,2.69
2010-05-25,207.58,207.79,201.5,204.83,136733251,-0.0259,2,-5.44,5.40542E+12,7.16585E+14,-0.025871499,-1.609333567,28.91402626,210.146,219.33,220.7858333,233.2684906,205.3915094,206.62,1.79,2.12
2010-05-26,206.95,207.51,203.21,206.62,121650427,0.0087,1,1.79,5.00549E+12,7.24171E+14,0.008738954,-1.533733834,32.66838684,208.586,218.179,220.7568333,232.322264,204.035736,209.83,3.21,2.08
2010-05-27,204.54,210.49,204.52,209.83,124156460,0.0155,1,3.21,4.90979E+12,7.34865E+14,0.015535766,-1.175658147,38.90038379,208.066,217.2065,220.73,230.8279394,203.5850606,212.1,2.27,3.1
2010-05-28,212.93,212.93,209.93,212.1,109309158,0.0108,1,2.27,4.84434E+12,7.42896E+14,0.010818281,-0.716611966,42.92357335,208.73,216.4625,220.7256667,229.4794303,203.4455697,214.34,2.24,0.33
2010-05-31,212.43,214.34,211.81,214.34,84114719,0.0106,1,2.24,3.47431E+12,7.50693E+14,0.010561056,-0.218624621,46.65626631,209.544,215.874,220.7661667,228.1353741,203.6126259,213.02,1.32,1.04
2010-06-01,213.3,214.46,211.89,213.02,92202003,-0.0062,2,-1.32,3.87299E+12,7.46181E+14,-0.00615844,0.050972378,44.79706816,211.182,215.1275,220.749,226.108181,204.146819,217.58,4.56,1.82
2010-06-03,214.84,217.95,214.51,217.58,108445438,0.0214,1,4.56,4.18242E+12,7.61909E+14,0.021406441,0.5384177,51.92424317,213.374,214.7515,220.7465,224.8174153,204.6855847,218.03,0.45,0.21
2010-06-04,217.37,218.79,217.03,218.03,104687569,0.0021,1,0.45,4.25498E+12,7.63444E+14,0.002068205,0.87333568,52.57496488,215.014,214.415,220.75,223.5246334,205.3053666,214.38,3.65,4.48
2010-06-07,213.55,214.57,211.95,214.38,99345622,-0.0167,2,-3.65,4.01655E+12,7.50732E+14,-0.016740815,0.831452592,47.01616086,215.47,214.1235,220.6926667,222.8372461,205.4097539,216.08,1.7,0.54
2010-06-08,213.84,216.8,213.21,216.08,96523181,0.0079,1,1.7,4.12915E+12,7.56808E+14,0.007929844,0.895122929,49.68452263,215.818,214.173,220.6813333,222.919332,205.426668,215.26,0.82,0.07
2010-06-09,216.15,216.56,213.81,215.26,102850357,-0.0038,2,-0.82,4.52539E+12,7.54334E+14,-0.003794891,0.858753724,48.41787269,216.266,213.981,220.6465,222.4504814,205.5115186,215.73,0.47,0.56
2010-06-10,215.82,217.23,214.64,215.73,110672329,0.0022,1,0.47,4.36781E+12,7.55946E+14,0.002183406,0.841955718,49.21701187,215.896,213.886,220.6505,222.2313446,205.5406554,219.22,3.49,3.12
2010-06-11,218.85,219.87,217.3,219.22,100488293,0.0162,1,3.49,4.37672E+12,7.81613E+14,0.016177629,1.029115498,54.81497409,216.134,214.008,220.7166667,222.5870736,205.4289264,221.43,2.21,1
2010-06-14,220.22,222.54,219.99,221.43,94218397,0.0101,1,2.21,3.81586E+12,7.89474E+14,0.010081197,1.25026867,57.97419018,217.544,214.0395,220.7358333,222.7220975,205.3569025,221.34,0.09,0.49
2010-06-15,220.94,222.32,220.4,221.34,98889474,-0.0004,2,-0.09,3.76172E+12,7.89429E+14,-0.000406449,1.331504785,57.79696527,218.596,214.0525,220.7745,222.7778971,205.3271029,223.34,2,2.47
2010-06-16,223.81,224.18,221.96,223.34,116463858,0.009,1,2,4.46747E+12,7.96947E+14,0.009035872,1.451129216,60.67398087,220.212,214.4515,220.8221667,224.0642712,204.8387288,223.45,0.11,0.2
2010-06-17,223.54,224.08,222.49,223.45,117140201,0.0005,1,0.11,4.52394E+12,7.98024E+14,0.000492523,1.464620987,60.83213328,221.756,214.903,220.9043333,225.2849249,204.5210751,223.77,0.32,0.3
2010-06-18,223.75,224.04,222.41,223.77,92449469,0.0014,1,0.32,3.71581E+12,7.99545E+14,0.001432088,1.420947146,61.31947122,222.666,215.47,220.9656667,226.47,204.47,227.69,3.92,2.3
2010-06-21,226.07,227.99,225.51,227.69,112671801,0.0175,1,3.92,4.90756E+12,8.13025E+14,0.017517987,1.570237423,66.77337318,223.918,216.4155,221.0923333,228.1772422,204.6537578,226.45,1.24,1.57
2010-06-22,226.12,226.9,225.36,226.45,100595867,-0.0054,2,-1.24,4.25129E+12,8.0859E+14,-0.005446001,1.499769796,63.71307468,224.94,217.2245,221.182,229.4025729,205.0464271,225.59,0.86,1.37
2010-06-23,225.08,226.41,224.92,225.59,87380431,-0.0038,2,-0.86,3.8752E+12,8.05836E+14,-0.003797748,1.316088634,61.60428698,225.39,218.2625,221.2376667,229.5437798,206.9812202,227.45,1.86,0.26
2010-06-24,225.33,227.45,224.89,227.45,76828708,0.0082,1,1.86,3.50832E+12,8.12368E+14,0.008245046,1.241660705,64.35239517,226.19,219.304,221.3351667,229.9200659,208.6879341,225.63,1.82,2.58
2010-06-25,224.87,226.15,224.44,225.63,85049480,-0.008,2,-1.82,3.62224E+12,8.05647E+14,-0.008001759,1.001933223,59.83923981,226.562,220.094,221.3876667,230.1068306,210.0811694,225.55,0.08,0.54
2010-06-28,226.17,226.35,225.01,225.55,79218240,-0.0004,2,-0.08,3.0807E+12,8.0596E+14,-0.000354563,0.77992522,59.64123967,226.134,220.7665,221.4538333,230.3383614,211.1946386,222.54,3.01,0.39
2010-06-29,225.94,226.72,221.94,222.54,93043986,-0.0133,2,-3.01,3.84443E+12,7.95111E+14,-0.013345156,0.391898107,52.59031022,225.352,221.1765,221.405,230.3043262,212.0486738,220.85,1.69,3.84
2010-06-30,218.7,221.09,218.24,220.85,96490195,-0.0076,2,-1.69,4.29107E+12,7.89591E+14,-0.00759414,0.003500557,49.08178239,224.404,221.568,221.3076667,229.8998512,213.2361488,218.65,2.2,1.59
2010-07-01,219.26,220.23,216.26,218.65,101875149,-0.01,2,-2.2,4.64589E+12,7.82377E+14,-0.009961512,-0.397323723,44.88389849,222.644,221.6215,221.1605,229.8634907,213.3795093,217.01,1.64,0.48
2010-07-02,219.13,219.87,216.43,217.01,119547222,-0.0075,2,-1.64,4.50226E+12,7.76026E+14,-0.007500572,-0.748281491,42.00009153,220.92,221.5705,220.9855,229.912767,213.228233,217.47,0.46,0.42
2010-07-05,217.43,218.29,215.96,217.47,80892848,0.0021,1,0.46,3.37705E+12,7.77329E+14,0.002119718,-0.913863532,43.10430662,219.304,221.725,220.8215,229.6319653,213.8180347,219.12,1.65,1.54
2010-07-06,215.93,219.16,214.04,219.12,95559290,0.0076,1,1.65,4.08322E+12,7.82826E+14,0.007587253,-0.876549673,47.00190781,218.62,221.877,220.669,229.4540498,214.2999502,217.45,1.67,0.03
2010-07-07,219.09,219.09,216.39,217.45,82396006,-0.0076,2,-1.67,3.54989E+12,7.76838E+14,-0.007621395,-0.92389746,43.73620743,217.94,221.9865,220.513,229.2340134,214.7389866,220.78,3.33,3.21
2010-07-08,220.66,221.29,219.86,220.78,92731710,0.0153,1,3.33,3.97586E+12,7.88568E+14,0.015313865,-0.700633408,51.04096994,218.366,222.239,220.4495,228.9273328,215.5506672,224.44,3.66,1.29
2010-07-09,222.07,224.44,220.63,224.44,115513363,0.0166,1,3.66,4.20959E+12,8.0125E+14,0.016577589,-0.296802255,57.56248599,219.852,222.5,220.4453333,229.1035839,215.8964161,225.86,1.42,1.07
2010-07-12,225.51,225.87,224.58,225.86,91482058,0.0063,1,1.42,3.58124E+12,8.0638E+14,0.006326858,0.056760268,59.79984381,221.53,222.7215,220.4083333,229.4624206,215.9805794,226.14,0.28,0.46
2010-07-13,226.32,228.19,225.74,226.14,116320670,0.0012,1,0.28,4.54304E+12,8.07551E+14,0.001239706,0.287399552,60.24491812,222.934,222.9615,220.3578333,229.8291875,216.0938125,229.27,3.13,2.65
2010-07-14,228.79,230.23,228.69,229.27,168943798,0.0138,1,3.13,6.43793E+12,8.18968E+14,0.013840983,0.610127738,64.92043835,225.298,223.258,220.3841667,230.6569367,215.8590633,228.39,0.88,0.52
2010-07-15,228.75,229.44,228.02,228.39,118087744,-0.0038,2,-0.88,4.44385E+12,8.15865E+14,-0.003838269,0.716358082,62.6881725,226.82,223.505,220.4631667,231.2354812,215.7745188,226.34,2.05,0.11
2010-07-16,228.28,228.83,226.06,226.34,130720879,-0.009,2,-2.05,4.98085E+12,8.08851E+14,-0.008975875,0.605023612,57.70998442,227.2,223.6335,220.4833333,231.4621455,215.8048545,225.32,1.02,2.7
2010-07-19,223.64,226.23,223.51,225.32,100160600,-0.0045,2,-1.02,3.76236E+12,8.05196E+14,-0.004506495,0.427513291,55.35455524,227.092,223.515,220.4205,231.1641398,215.8658602,225.84,0.52,0.85
2010-07-20,224.47,226.47,224.08,225.84,96175135,0.0023,1,0.52,4.04512E+12,8.07282E+14,0.002307829,0.315135426,56.33305287,227.032,223.4845,220.3885,231.0913324,215.8776676,227.88,2.04,2.32
2010-07-21,228.16,228.65,226.67,227.88,117495740,0.009,1,2.04,4.86435E+12,8.14156E+14,0.009032944,0.345756947,60.03378112,226.754,223.599,220.3971667,231.3957247,215.8022753,226.23,1.65,0.55
2010-07-22,227.33,228.46,225.9,226.23,138109149,-0.0072,2,-1.65,6.01598E+12,8.08741E+14,-0.007240653,0.228127253,55.90675595,226.322,223.538,220.3403333,231.2316613,215.8443387,229.5,3.27,2.82
2010-07-23,229.05,229.88,227.66,229.5,134522236,0.0145,1,3.27,5.96852E+12,8.20399E+14,0.014454316,0.33720587,61.54838466,226.954,223.7315,220.344,231.8108843,215.6521157,230.87,1.37,0.2
2010-07-26,229.7,231.64,229.48,230.87,105738008,0.006,1,1.37,4.30031E+12,8.25449E+14,0.005969499,0.460640661,63.64698794,228.064,223.9975,220.4088333,232.6302096,215.3647904,230.93,0.06,0.79
2010-07-27,231.66,232.14,230.46,230.93,123421331,0.0003,1,0.06,4.84758E+12,8.25576E+14,0.000259887,0.501951936,63.7403252,229.082,224.417,220.4891667,233.527807,215.306193,231.56,0.63,0.77
2010-07-28,231.7,232.06,230.39,231.56,101964514,0.0027,1,0.63,4.33257E+12,8.28073E+14,0.002728099,0.524856195,64.76334328,229.818,224.9525,220.5493333,234.4139774,215.4910226,231.16,0.4,0.55
2010-07-29,231.01,231.86,230.63,231.16,101507213,-0.0017,2,-0.4,4.41392E+12,8.26858E+14,-0.001727414,0.468094167,63.53761436,230.804,225.578,220.6503333,234.9437282,216.2122718,229.25,1.91,0.46
2010-07-30,230.7,231.69,228.71,229.25,86652420,-0.0083,2,-1.91,3.98758E+12,8.19985E+14,-0.008262675,0.266942858,57.90228937,230.754,226.19,220.7251667,234.8058737,217.5741263,232.22,2.97,1.57
2010-08-02,230.82,232.63,230.26,232.22,103628427,0.013,1,2.97,4.47842E+12,8.30844E+14,0.012955289,0.296657613,63.34624198,231.024,226.9275,220.9253333,234.935131,218.919869,233.38,1.16,1.88
2010-08-03,234.1,234.2,232.64,233.38,105885324,0.005,1,1.16,4.48035E+12,8.35279E+14,0.004995263,0.353330933,65.23709653,231.514,227.6405,221.2301667,235.2709796,220.0100204,233.14,0.24,0.7
2010-08-04,234.08,234.08,231.23,233.14,120556480,-0.001,2,-0.24,4.63094E+12,8.34981E+14,-0.001028366,0.333780408,64.49577129,231.83,228.425,221.4641667,234.8314109,222.0185891,232.39,0.75,0.99
2010-08-05,234.13,234.29,231.03,232.39,111118592,-0.0032,2,-0.75,5.24888E+12,8.32325E+14,-0.003216951,0.234171364,62.12012808,232.076,229.0055,221.7101667,234.5866485,223.4243515,232.35,0.04,0.25
2010-08-06,232.14,232.68,230.4,232.35,109756502,-0.0002,2,-0.04,4.74317E+12,8.31977E+14,-0.000172124,0.134381678,61.98898424,232.696,229.401,221.9696667,234.7481409,224.0538591,233.14,0.79,0.76
2010-08-09,231.59,233.23,231.21,233.14,91589577,0.0034,1,0.79,3.26819E+12,8.34836E+14,0.003400043,0.092372287,63.62241673,232.88,229.765,222.1753333,235.0894925,224.4405075,232.04,1.1,0.28
2010-08-10,233.42,233.84,231.8,232.04,95270736,-0.0047,2,-1.1,3.92505E+12,8.31064E+14,-0.004718195,-0.032045251,59.77090001,232.612,230.06,222.358,235.1989804,224.9210196,228.98,3.06,0.89
2010-08-11,231.15,231.3,228.5,228.98,109907497,-0.0132,2,-3.06,4.3524E+12,8.20159E+14,-0.013187381,-0.326602031,50.59510771,231.78,230.0455,222.585,235.1949406,224.8960594,223.96,5.02,3.56
2010-08-12,225.42,226.8,223.96,223.96,108631728,-0.0219,2,-5.02,4.45231E+12,8.02316E+14,-0.021923312,-0.836695866,39.80045273,230.094,229.824,222.744,235.5841229,224.0638771,227.01,3.05,1.16
2010-08-13,225.12,227.28,224.23,227.01,93229961,0.0136,1,3.05,3.63834E+12,8.13562E+14,0.013618503,-0.938228645,47.17477931,229.026,229.8575,222.987,235.5434999,224.1715001,226.51,0.5,1.69
2010-08-16,225.32,226.9,222.8,226.51,94172956,-0.0022,2,-0.5,3.40417E+12,8.1214E+14,-0.002202546,-1.002775047,46.17615585,227.7,229.917,223.2825,235.4342279,224.3997721,227.96,1.45,1.06
2010-08-17,225.45,228.34,224.95,227.96,87284754,0.0064,1,1.45,3.54186E+12,8.17976E+14,0.006401483,-0.914025502,49.51385205,226.884,230.023,223.5773333,235.2990254,224.7469746,228.9,0.94,1.18
2010-08-18,229.14,229.23,227.72,228.9,98507439,0.0041,1,0.94,4.00667E+12,8.21812E+14,0.00412353,-0.764309187,51.60884523,226.868,230.074,223.9785,235.2855042,224.8624958,231.88,2.98,0.3
2010-08-19,229.2,232.09,229.01,231.88,95225505,0.013,1,2.98,4.26057E+12,8.31516E+14,0.013018785,-0.452298407,57.61377837,228.452,230.3565,224.3995,235.3100453,225.4029547,231.17,0.71,1.47
2010-08-20,230.41,231.44,229.74,231.17,83349133,-0.0031,2,-0.71,3.61794E+12,8.2948E+14,-0.003061929,-0.289377022,55.83597763,229.284,230.44,224.7551667,235.3892787,225.4907213,230.2,0.97,0.65
2010-08-23,231.82,233.01,230.02,230.2,98261733,-0.0042,2,-0.97,4.27531E+12,8.2635E+14,-0.004196046,-0.244375633,53.41111875,230.022,230.4065,225.0568333,235.3527522,225.4602478,229.42,0.78,1.6
2010-08-24,228.6,230.92,227.65,229.42,91425230,-0.0034,2,-0.78,4.10204E+12,8.22724E+14,-0.003388358,-0.262960923,51.47523947,230.314,230.331,225.3081667,235.2890678,225.3729322,225.99,3.43,1.93
2010-08-25,227.49,228.47,225.98,225.99,91885319,-0.015,2,-3.43,3.79797E+12,8.10532E+14,-0.014950745,-0.488944308,43.93416582,229.732,230.0525,225.5243333,235.3192784,224.7857216,225.39,0.6,1.21
2010-08-26,227.2,227.38,225.39,225.39,96279817,-0.0027,2,-0.6,3.81792E+12,8.08441E+14,-0.002654985,-0.651355986,42.75423707,228.434,229.764,225.6545,235.3772429,224.1507571,225.52,0.13,0.76
2010-08-27,224.63,226.04,223.91,225.52,79512583,0.0006,1,0.13,3.41228E+12,8.08705E+14,0.000576778,-0.717336795,43.11073785,227.304,229.5775,225.7793333,235.4867161,223.6682839,229.63,4.11,2.65
2010-08-30,228.17,229.72,227.77,229.63,78131467,0.0182,1,4.11,3.22986E+12,8.23337E+14,0.018224548,-0.463788523,53.06288295,227.19,229.448,226.0335,235.2320941,223.6639059,226.81,2.82,1.75
2010-08-31,227.88,228.61,226.15,226.81,92864362,-0.0123,2,-2.82,4.24533E+12,8.1401E+14,-0.012280625,-0.464456375,46.98889903,226.668,229.1195,226.2123333,234.716265,223.522735,229.41,2.6,1.19
2010-09-01,228,229.97,227.3,229.41,109333067,0.0115,1,2.6,4.85822E+12,8.24393E+14,0.011463339,-0.277476631,52.39902713,227.352,228.933,226.4481667,234.2215389,223.6444611,230.66,1.25,2.62
2010-09-02,232.03,232.06,229.57,230.66,97587808,0.0054,1,1.25,4.69561E+12,8.29984E+14,0.00544876,-0.068206217,54.78802389,228.406,228.8465,226.697,233.9597232,223.7332768,231.04,0.38,0.6
2010-09-03,231.26,232.01,230.26,231.04,111253556,0.0016,1,0.38,5.12102E+12,8.31059E+14,0.001647446,0.088699345,55.51888303,229.51,228.781,226.894,233.7443936,223.8176064,232.77,1.73,1.56
2010-09-06,232.6,233.04,231.73,232.77,105588086,0.0075,1,1.73,4.45745E+12,8.36465E+14,0.007487881,0.290510066,58.78535508,230.138,228.7625,227.083,233.663128,223.861872,232.45,0.32,0.01
2010-09-07,232.78,233.44,232.23,232.45,83865560,-0.0014,2,-0.32,3.92753E+12,8.34437E+14,-0.001374748,0.378398876,57.93782714,231.266,228.783,227.2681667,233.7413872,223.8246128,230.94,1.51,1.14
2010-09-08,231.31,232.06,229.89,230.94,101665632,-0.0065,2,-1.51,4.06146E+12,8.29807E+14,-0.006496021,0.313470896,53.98277904,231.572,228.881,227.3948333,233.9277768,223.8342232,231.53,0.59,0.99
2010-09-09,231.93,232.56,230.25,231.53,103676458,0.0026,1,0.59,4.91214E+12,8.32607E+14,0.002554776,0.289466574,55.26768312,231.746,229.2595,227.5295,233.8916808,224.6273192,233.93,2.4,1.15
2010-09-10,232.68,234.95,232.55,233.93,101614786,0.0104,1,2.4,4.5848E+12,8.63856E+14,0.010365827,0.407220974,60.14295989,232.324,229.6055,227.6988333,234.5379334,224.6730666,236.34,2.41,1.3
2010-09-13,235.23,236.56,234.83,236.34,121242175,0.0103,1,2.41,5.43219E+12,8.72303E+14,0.010302227,0.607364152,64.34524768,233.038,230.097,227.843,235.6212089,224.5727911,235.98,0.36,0.85
2010-09-14,237.19,237.65,235.43,235.98,127090040,-0.0015,2,-0.36,5.64468E+12,8.71006E+14,-0.001523229,0.670495949,63.27209114,233.744,230.498,228.0018333,236.4881806,224.5078194,237.14,1.16,0.23
2010-09-15,236.21,237.62,235.7,237.14,118676299,0.0049,1,1.16,5.56632E+12,8.75546E+14,0.004915671,0.739916846,65.28140996,234.984,230.91,228.1943333,237.5066507,224.3133493,235.37,1.77,0.32
2010-09-16,236.82,237.15,235.36,235.37,102243379,-0.0075,2,-1.77,4.98451E+12,8.69143E+14,-0.007463945,0.620968297,59.89677746,235.752,231.0845,228.3263333,237.9535712,224.2154288,237.64,2.27,1.67
2010-09-17,237.04,237.92,235.47,237.64,119988943,0.0096,1,2.27,5.89058E+12,8.76426E+14,0.00964439,0.646596957,63.99814504,236.494,231.408,228.5265,238.8483618,223.9676382,238.29,0.65,0.93
2010-09-20,236.71,238.55,236.21,238.29,78952938,0.0027,1,0.65,3.54587E+12,8.78827E+14,0.00273523,0.656641973,65.09882646,236.884,231.8125,228.7388333,239.8053115,223.8196885,239.8,1.51,0.51
2010-09-24,237.78,239.8,237.04,239.8,99529478,0.0063,1,1.51,4.81171E+12,8.85062E+14,0.006336816,0.709779458,67.57862532,237.648,232.3315,229.0265,240.9583657,223.7046343,241.38,1.58,1.19
2010-09-27,240.99,241.55,240.26,241.38,130772873,0.0066,1,1.58,5.76985E+12,8.92388E+14,0.006588824,0.789990418,69.98200779,238.496,233.101,229.3686667,242.0668483,224.1351517,240.59,0.79,0.22
2010-09-28,241.16,241.73,240.31,240.59,100918030,-0.0033,2,-0.79,4.84426E+12,8.89705E+14,-0.003272848,0.729917306,67.29583267,239.54,233.861,229.7343333,242.6587927,225.0632073,242.27,1.68,1.35
2010-09-29,241.94,243.32,241.88,242.27,129962593,0.007,1,1.68,6.15368E+12,8.9529E+14,0.006982834,0.741031987,69.93840464,240.466,234.6985,230.1553333,243.348548,226.048452,242.95,0.68,0.4
2010-09-30,242.67,243.02,241.37,242.95,116917747,0.0028,1,0.68,5.18101E+12,8.98129E+14,0.002806786,0.730676522,70.96119535,241.398,235.3645,230.58,244.39382,226.33518,243.49,0.54,0.08
2010-10-01,242.87,244.44,242.38,243.49,121037565,0.0022,1,0.54,5.69915E+12,8.99769E+14,0.00222268,0.696807004,71.78224008,242.136,236.1985,230.9861667,244.9914091,227.4055909,243.99,0.5,0.98
2010-10-04,244.47,245.28,243.46,243.99,122909383,0.0021,1,0.5,5.83225E+12,9.01074E+14,0.002053472,0.645833958,72.555983,242.658,236.9275,231.4285,245.7657258,228.0892742,244.22,0.23,0.77
2010-10-05,243.22,244.74,242.59,244.22,107926879,0.0009,1,0.23,5.28991E+12,9.01182E+14,0.000942662,0.568110088,72.92377709,243.384,237.6055,231.8191667,246.4968047,228.7141953,247.7,3.48,2.31
2010-10-06,246.53,248.01,246.11,247.7,137813020,0.0142,1,3.48,6.3903E+12,9.14127E+14,0.014249447,0.683806304,77.77668458,244.47,238.4385,232.2068333,247.8213765,229.0556235,247.22,0.48,0.53
2010-10-07,247.17,247.91,246.21,247.22,148595694,-0.0019,2,-0.48,6.2743E+12,9.13247E+14,-0.001937828,0.660393013,75.75971685,245.324,239.161,232.5628333,248.9050708,229.4169292,246.51,0.71,0.06
2010-10-08,247.16,247.19,245.37,246.51,128185212,-0.0029,2,-0.71,6.08132E+12,9.10765E+14,-0.002871936,0.53483271,72.75426498,245.928,239.864,232.9023333,249.5986873,230.1293127,245.44,1.07,1.48
2010-10-11,247.99,248.05,244.79,245.44,116397908,-0.0043,2,-1.07,4.99833E+12,9.0687E+14,-0.004340595,0.327637366,68.35336549,246.218,240.589,233.1718333,249.6968228,231.4811772,242.35,3.09,0.32
2010-10-12,245.76,245.95,241.2,242.35,110717206,-0.0126,2,-3.09,4.77843E+12,8.95542E+14,-0.012589635,-0.04952215,57.5305364,245.844,241.13,233.4045,249.2533515,233.0066485,242.99,0.64,1.28
2010-10-13,243.63,244.01,241.73,242.99,103723846,0.0026,1,0.64,4.79365E+12,8.98726E+14,0.002640809,-0.275287834,58.97927621,244.902,241.583,233.682,249.0322902,234.1337098,246.25,3.26,1.39
