Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2022-04-11,354.47,357.73,353.78,355.78,131522527,-0.0006,0,-0.23,5668333958425,1822990828686070,-0.0006460492682790475,-0.555877300878587,41.3229401210835,358.654,360.948,365.10900000000004,368.80808804023115,353.0879119597688
2022-04-12,353.51,354.83,351.37,352.32,129717478,-0.0097,0,-3.46,5816117786914,1804155241442500,-0.009725111023666244,-0.8700947716874412,37.312575879410176,356.17,361.0125,364.49816666666663,368.5609750115626,353.46402498843736
2022-04-13,353.83,359.43,353.3,359.0,177428230,0.019,1,6.68,6214853173731,1840860236335095,0.01896003633060861,-0.587475241141425,47.837844365752034,355.76800000000003,361.158,363.90383333333335,368.42839366198183,353.8876063380182
2022-04-14,359.23,359.29,356.17,357.38,159155308,-0.0045000000000000005,0,-1.62,7211760259512,1839248844468570,-0.004512534818941538,-0.47393285837625165,45.82824617510463,356.098,360.954,363.3101666666667,368.4057498616221,353.5022501383779
2022-04-15,354.35,355.1,352.63,353.84,142642668,-0.009899999999999999,0,-3.54,5821098591995,1822874443205830,-0.00990542279926132,-0.5937665612746459,41.70535058523528,355.66400000000004,360.5295,362.75,368.56385741053293,352.49514258946704
2022-04-18,352.19,354.87,351.46,353.63,110996402,-0.0006,0,-0.21,4519324381220,1820426361300755,-0.00059348858241004,-0.6397278580866306,41.46702389464418,355.234,360.2725,362.247,368.82750759790343,351.7174924020965
2022-04-19,355.77,358.53,355.29,357.36,130216350,0.0105,1,3.73,5195568464411,1838442840717625,0.010547747645844652,-0.3840783301498394,47.234732018269284,356.242,360.0575,361.85283333333336,368.6781006171372,351.4368993828628
2022-04-20,357.14,358.28,354.93,357.52,148872727,0.0004,1,0.16,6540303924225,1837724928695375,0.00044772778150869996,-0.1797402187520949,47.47382908328254,355.946,359.6915,361.508,368.087466352969,351.29553364703105
2022-04-21,358.33,360.74,358.24,359.02,148564837,0.0042,1,1.5,6401492018994,1844970562274560,0.004195569478630645,0.06765048320617639,49.771724831059124,356.274,359.4735,361.15183333333334,367.6997586271152,351.2472413728848
2022-04-22,355.54,356.08,353.64,355.43,214761534,-0.01,0,-3.59,6159964465654,1827433107743130,-0.009999442927970503,0.004070987502504897,44.728307392160836,356.592,359.142,360.80766666666665,367.45847425296245,350.82552574703755
2022-04-25,351.36,352.26,348.91,348.98,139465955,-0.0181,0,-6.45,6608117568209,1795867515623225,-0.018147033171088456,-0.4336134584992779,37.3963294331714,355.662,358.48799999999994,360.43566666666663,367.7833313012602,349.1926686987397
2022-04-26,351.33,352.2,350.38,350.67,122916877,0.0048,1,1.69,6485161212763,1803372291679350,0.0048426843945210685,-0.5623714215733322,40.163990975925834,354.32399999999996,357.83299999999997,360.24033333333335,367.38974651752306,348.2762534824769
2022-04-27,346.42,346.78,343.76,346.21,146757175,-0.0127,0,-4.46,7409740037921,1783204756198665,-0.012718510280320672,-0.8819474191148746,35.68086086602656,352.062,356.9185,359.99666666666667,367.219723762262,346.617276237738
2022-04-28,348.61,350.16,346.02,350.16,164684493,0.011399999999999999,1,3.95,7241408296705,1809956634395320,0.011409260275555333,-0.7656550727612466,41.86950388771131,350.28999999999996,356.146,360.023,366.0331237475917,346.25887625240836
2022-04-29,350.43,355.34,349.73,355.08,182270799,0.0141,1,4.92,8028489423454,1829299899205280,0.01405071967100735,-0.31861691289685545,48.51447429385795,350.22,355.7405,359.9746666666667,365.08935977005706,346.39164022994294
2022-05-02,351.31,354.53,350.94,354.02,131468536,-0.003,0,-1.06,5220941142453,1822836139544460,-0.0029852427621944733,-0.06861160100638575,47.26099453887514,351.228,355.1945,359.8483333333333,363.5536015665676,346.83539843343243
2022-05-03,354.28,356.45,353.12,353.32,132700189,-0.002,0,-0.7,5403829878955,1817435061854880,-0.0019772894186769197,0.06792238606282908,46.40825173977224,351.758,354.6235,359.6313333333334,361.76841784418775,347.4785821558122
2022-05-04,354.85,356.05,352.27,353.85,279177321,0.0015,1,0.53,5532837523242,1816811992832230,0.0015000566059097942,0.20451832546377524,47.18527274378778,353.28599999999994,354.26550000000003,359.48016666666666,360.78465477651764,347.7463452234824
2022-05-06,350.26,350.26,347.98,349.0,622950942,-0.0137,0,-4.85,7285813289921,1793525654229775,-0.013706372756817964,-0.009812659444098148,41.2861221934651,353.054,353.929,359.2388333333334,360.79650289407965,347.0614971059203
2022-05-09,347.71,349.4,344.84,345.41,256536775,-0.0103,0,-3.59,5551146802828,1773484903166465,-0.01028653295128934,-0.35242963608439215,37.54444675983794,351.12,353.399,358.8515,361.12477219442775,345.67322780557225
2022-05-10,343.22,344.73,338.46,343.67,249371132,-0.005,0,-1.74,7398734473921,1764078535940055,-0.005037491676558314,-0.638627302474172,35.84864811197984,349.05,352.7935,358.3865,361.51232394593404,344.07467605406595
2022-05-11,342.22,344.45,341.22,343.44,184518723,-0.0007000000000000001,0,-0.23,5952741363105,1761493743918020,-0.0006692466610411785,-0.7766392504631838,35.619624015980634,347.074,352.3495,357.967,361.97665425243576,342.7223457475642
2022-05-12,340.14,343.03,337.65,337.94,262823514,-0.016,0,-5.5,8649960825192,1733833628260935,-0.01601444211507108,-1.1490854169948364,30.58729524159517,343.892,351.29650000000004,357.54966666666667,362.293216373545,340.29978362645505
2022-05-13,340.49,345.82,339.72,345.5,187355684,0.022400000000000003,1,7.56,7012461396384,1771987159051230,0.02237083505947801,-0.8128684789157656,42.59301504727443,343.192,350.7025,357.30083333333334,361.60362448329033,339.80137551670964
2022-05-16,348.13,348.88,343.52,343.94,231878012,-0.0045000000000000005,0,-1.56,5375346947200,1764017013428015,-0.004515195369030445,-0.6302646857458782,41.01650978671369,342.898,350.2075,356.91150000000005,361.38926707860577,339.0257329213942
2022-05-17,345.14,347.91,345.13,347.53,171093883,0.0104,1,3.59,6087751077913,1781495288099975,0.010437867069837736,-0.22341755903116223,45.972458252427025,343.66999999999996,349.90250000000003,356.5445,361.02683885676777,338.7781611432323
2022-05-18,349.62,351.2,347.15,348.34,166291214,0.0023,1,0.81,6302360001326,1785066967204960,0.0023307340373492913,0.12574945456547137,47.05341793925634,344.65,349.4515,356.2076666666666,360.04879828778036,338.85420171221966
2022-05-19,341.07,344.1,340.55,343.24,196527465,-0.0146,0,-5.1,6861034807573,1762095923626760,-0.014640868117356542,0.04301077727944236,41.432522510878236,345.7099999999999,348.7375,355.79016666666666,358.9824965837082,338.4925034162918
2022-05-20,345.15,349.68,344.89,349.29,133213782,0.0176,1,6.05,6183574152869,1796371712981410,0.017626150798275342,0.4053681998396268,49.187100827150545,346.46799999999996,348.25100000000003,355.55316666666664,357.3574985587323,339.1445014412678
2022-05-23,351.16,351.41,348.48,350.34,183164939,0.003,1,1.05,5447158234709,1802702685461820,0.003006098084685993,0.7076956247680175,50.41419430885657,347.748,347.9965,355.3181666666667,356.5542106167592,339.4387893832409
2022-05-24,349.02,349.79,344.08,344.08,150996891,-0.0179,0,-6.26,5827622859224,1773639723444140,-0.01786835645373064,0.4884288029798509,43.646741736446096,347.058,347.7515,355.13550000000004,356.4617612475283,339.04123875247177
2022-05-25,346.34,347.6,343.51,345.6,125139646,0.0044,1,1.52,5781990616472,1781457274638255,0.004417577307602949,0.4491193378892584,45.55774927090452,346.51,347.498,354.92150000000004,356.14865685368414,338.84734314631584
2022-05-26,345.54,349.03,342.65,344.26,126445367,-0.0039000000000000003,0,-1.34,6231121581940,1778033119381720,-0.003877314814814903,0.3411221724022093,44.13676344840338,346.714,347.4005,354.63349999999997,356.1504130852936,338.6505869147064
2022-05-27,348.42,349.11,347.15,348.04,133072930,0.011000000000000001,1,3.78,5613542895753,1795926250208115,0.010980073200488105,0.5217032291938732,48.97189820856683,346.464,347.2945,354.4243333333333,355.9590749463083,338.62992505369175
2022-05-30,351.53,352.85,350.07,352.49,151012831,0.0128,1,4.45,5604146609901,1818267472317275,0.012785886679691938,0.9152619351963143,54.01765694361653,346.894,347.165,354.18149999999997,355.42839034538446,338.9016096546156
2022-05-31,351.79,354.72,350.01,354.54,266678105,0.0058,1,2.05,11290597703804,1829557640416650,0.0058157678232007015,1.2664314477165948,56.16790153531048,348.986,347.191,354.06233333333336,355.5432952534134,338.83870474658653
2022-06-02,352.29,352.81,349.55,350.51,196091386,-0.011399999999999999,0,-4.03,5908010491322,1809736540235105,-0.011366841541151973,1.1817254993975634,51.108217791484556,349.96799999999996,347.0505,354.0203333333333,355.0737224822819,339.0272775177181
2022-06-03,353.47,353.93,351.1,352.01,134646639,0.0043,1,1.5,4797509616342,1818050041868215,0.004279478474223275,1.1784799717761574,52.812089215372914,351.518,346.9585,354.06416666666667,354.70517225330934,339.2118277466907
2022-06-07,350.04,350.53,345.02,345.67,135311555,-0.018000000000000002,0,-6.34,6687788632348,1787307752331310,-0.01801085196443275,0.7234459150503099,45.581520738099734,351.044,346.79200000000003,353.8585,354.4990450887609,339.08495491123915
2022-06-08,346.46,348.11,345.56,346.22,123302092,0.0016,1,0.55,6030965507002,1787550056243065,0.001591112911158099,0.44714802216689464,46.26878517252883,349.79,346.8325,353.70700000000005,354.51855457957413,339.14644542042583
2022-06-09,345.35,346.82,343.69,346.62,191391854,0.0012,1,0.4,8507879984034,1788694206261965,0.0011553347582460294,0.2867706958267564,46.79505857720833,348.206,346.98,353.5738333333333,354.52964634934597,339.43035365065407
2022-06-10,342.32,343.25,340.66,341.89,136208016,-0.013600000000000001,0,-4.73,6290154321015,1781297885258855,-0.01364606773988808,-0.12058084450909834,41.605596429218586,346.482,346.90250000000003,353.42150000000004,354.62573992895426,339.1792600710458
2022-06-13,335.76,335.97,329.88,329.88,163805809,-0.0351,0,-12.01,7193816119534,1719014040273525,-0.035128257626722004,-1.1256947610879187,31.924697360638106,342.05600000000004,346.4995,352.98466666666667,356.5437331215575,336.4552668784425
2022-06-14,325.68,329.27,323.36,328.23,174250564,-0.005,0,-1.65,7468385969235,1712327466720425,-0.0050018188432156,-1.7890681389189051,30.862227004564204,338.56800000000004,345.636,352.4308333333333,358.4601653139764,332.81183468602364
2022-06-15,327.7,328.3,320.29,322.21,159365415,-0.0183,0,-6.02,7401732983729,1682397050139430,-0.018340797611431148,-2.4782755817421487,27.29325896331926,333.76599999999996,344.5495,351.76216666666664,360.94820418661783,328.1507958133822
2022-06-16,326.72,328.84,321.54,322.25,138751851,0.0001,1,0.04,6833924982258,1684971119910690,0.00012414263989324326,-2.7551623889099197,27.35337343480421,328.892,343.2855,351.1535,362.26452998048626,324.30647001951377
2022-06-17,316.36,320.71,314.79,320.09,197274709,-0.0067,0,-2.16,8831028636019,1677808527467670,-0.006702870442203301,-2.8932190336639874,26.09850435722352,324.532,341.873,350.46066666666667,363.197155411181,320.548844588819
2022-06-20,321.46,321.62,311.71,314.44,151134778,-0.0177,0,-5.65,6548982164978,1646290149837275,-0.017651285575931652,-3.153151880066405,23.11174861046564,321.44399999999996,340.433,349.62066666666664,364.85768759268376,316.0083124073162
2022-06-21,315.95,318.74,313.66,316.38,120058757,0.0062,1,1.94,5524069194316,1657423542167400,0.006169698511639732,-2.9842855198727314,26.233382200762605,319.07399999999996,338.7875,348.8373333333333,364.97441954011015,312.6005804598899
2022-06-22,317.47,317.63,308.08,308.08,161699987,-0.0262,0,-8.3,6595752632164,1613760285140535,-0.026234275238637084,-3.202199464979767,22.09944115846247,316.248,336.67449999999997,347.9376666666667,365.4806406474418,307.8683593525581
2022-06-23,308.81,310.94,304.13,305.45,197731766,-0.0085,0,-2.63,7893205010708,1598572273857840,-0.008536743702934335,-3.2819717890161613,20.971708533669286,312.88800000000003,334.743,346.9941666666666,366.3483249310967,303.13767506890326
2022-06-24,307.47,313.42,306.27,312.07,137827106,0.0217,1,6.62,6261623465471,1632120665523760,0.021672941561630354,-2.6731841562746066,30.57514677014025,311.284,333.0665,346.1325,365.7298135336911,300.40318646630897
2022-06-27,314.31,319.08,311.85,316.2,136483261,0.0132,1,4.13,5923970339186,1654305716476185,0.013234210273336044,-1.8175473914143403,35.81539403149321,311.636,331.6635,345.3275,364.69159850718336,298.63540149281664
2022-06-28,316.65,319.11,315.19,319.11,117270107,0.0092,1,2.91,5176514685988,1668359045522240,0.009203036053130997,-0.925759257591519,39.29241558271674,312.18199999999996,330.217,344.55249999999995,362.78026095464344,297.65373904535653
2022-06-29,314.33,315.16,312.52,312.86,132702473,-0.0196,0,-6.25,6316507805821,1635672964172905,-0.019585722791513938,-0.6405209616162857,34.917305923476206,313.13800000000003,328.2355,343.71366666666665,359.94821636110987,296.52278363889013
2022-06-30,311.2,311.63,307.2,307.2,143728581,-0.0181,0,-5.66,6884662893235,1603805244560215,-0.018091158984849587,-0.7112967175018152,31.496960578140204,313.488,325.8685,342.7513333333334,356.4200749348574,295.3169250651426
2022-07-01,308.72,310.55,301.95,304.02,136341014,-0.0104,0,-3.18,6640105588159,1585084727165805,-0.010351562500000022,-0.841616006512929,29.734630902628794,311.878,323.544,341.7393333333333,353.3066648000512,293.7813351999488
2022-07-04,304.46,305.82,300.82,304.01,128355599,0.0,0,-0.01,5456744055406,1583918341655470,-3.2892572856990654e-05,-0.7982042686425235,29.72899768748647,309.43999999999994,321.144,340.78933333333333,349.0192401962783,293.2687598037217
2022-07-05,307.15,309.99,305.35,309.03,110061662,0.0165,1,5.02,5593805878084,1611388078554145,0.01651261471662102,-0.32535488589461536,36.25746886847688,307.424,319.312,340.011,345.2474773235468,293.37652267645325
2022-07-06,307.14,307.9,302.06,302.28,156255459,-0.0218,0,-6.75,7320258968101,1576203143255790,-0.021842539559266072,-0.35852220645382715,31.958132056945132,305.308,317.115,339.1155,340.9173414814637,293.3126585185363
2022-07-07,304.3,310.07,304.2,308.31,126308391,0.0199,1,6.03,6187396745597,1606685184524260,0.01994839221913458,0.10929458049666962,38.92540471985027,305.53000000000003,315.1995,338.3243333333333,335.0305740758086,295.3684259241914
2022-07-08,310.73,313.01,310.02,310.15,108520280,0.006,1,1.84,5481366254032,1617955304345615,0.0059680192014530675,0.5989496555036933,40.91360117434641,306.756,313.6125,337.6215,329.2911528439215,297.9338471560785
2022-07-11,311.05,311.86,307.97,308.29,94922551,-0.006,0,-1.86,4718629337243,1610368416952080,-0.0059970981783006305,0.8391335346927846,39.51329890817735,307.61199999999997,312.533,336.77633333333335,326.4577392794339,298.60826072056614
2022-07-12,306.94,307.56,303.32,305.03,107070512,-0.0106,0,-3.26,4567371749192,1596180346731890,-0.010574459113172785,0.8191055811617325,37.1155727032246,306.812,311.37299999999993,335.90383333333335,323.64067312900886,299.105326870991
2022-07-13,306.24,308.62,304.99,306.59,110889577,0.0051,1,1.56,4806864852962,1603225976997250,0.005114251057273034,0.9427660227348813,39.022429582723305,307.67400000000004,310.592,335.11633333333333,321.95612178745927,299.2278782125407
2022-07-14,304.7,307.93,303.65,305.35,115966729,-0.004,0,-1.24,5134952869472,1598146091863885,-0.004044489383215222,0.9691668688089603,38.03514615406659,307.082,309.74699999999996,334.3116666666666,319.97446713513204,299.51953286486787
2022-07-15,307.45,308.14,302.1,307.91,125245332,0.0084,1,2.56,5518131591910,1605575739449400,0.008383821843785721,1.173521503849968,41.335107009755646,306.634,309.13800000000003,333.4875,318.2152762434668,300.06072375653326
2022-07-18,311.06,315.17,310.6,314.87,113852019,0.0226,1,6.96,5387530657393,1635955912092475,0.022604007664577264,1.7568245465402237,49.24855462056104,307.95,309.1595,332.7766666666667,318.28879455107057,300.0302054489294
2022-07-19,313.38,314.06,311.81,313.9,95255739,-0.0031,0,-0.97,4633587067713,1631701556247135,-0.003080636453139496,2.036989167749307,48.271264954623916,309.724,309.03549999999996,332.02466666666663,317.830376861003,300.2406231389969
2022-07-20,319.15,319.68,315.48,316.02,113805602,0.0068000000000000005,1,2.12,5708246561493,1643036328554630,0.00675374323032818,2.3050196775899137,50.57952910521519,311.61,309.4325,331.36783333333335,318.72192813095654,300.14307186904347
2022-07-21,316.22,320.14,316.22,319.68,91222451,0.0116,1,3.66,4868216952656,1659602894915300,0.011581545471805565,2.644419755452807,54.365496631722245,314.476,310.144,330.8795,320.24839191639984,300.03960808360017
2022-07-22,319.12,320.94,317.0,317.33,120586339,-0.0074,0,-2.35,5199423329141,1647640895308880,-0.007351101101101154,2.621189655902156,51.63055382226321,316.36,310.40700000000004,330.3238333333333,320.9619933207088,299.85200667929126
2022-07-25,316.4,320.07,316.2,318.34,94023603,0.0032,1,1.01,4607563100187,1655574374260425,0.003182806542085581,2.580340875656452,52.73117506473363,317.054,310.514,329.8593333333334,321.341595116193,299.68640488380703
